esp_timestamp_us,rssi,i0,q0,i1,q1,i2,q2,i3,q3,i4,q4,i5,q5,i6,q6,i7,q7,i8,q8,i9,q9,i10,q10,i11,q11,i12,q12,i13,q13,i14,q14,i15,q15,i16,q16,i17,q17,i18,q18,i19,q19,i20,q20,i21,q21,i22,q22,i23,q23,i24,q24,i25,q25,i26,q26,i27,q27,i28,q28,i29,q29,i30,q30,i31,q31,i32,q32,i33,q33,i34,q34,i35,q35,i36,q36,i37,q37,i38,q38,i39,q39,i40,q40,i41,q41,i42,q42,i43,q43,i44,q44,i45,q45,i46,q46,i47,q47,i48,q48,i49,q49,i50,q50,i51,q51,i52,q52,i53,q53,i54,q54,i55,q55,i56,q56,i57,q57,i58,q58,i59,q59,i60,q60,i61,q61,i62,q62,i63,q63
1002147979,-52,0,0,-15,15,-13,13,-10,11,-7,11,-4,10,-2,10,1,10,3,10,5,10,6,10,7,10,8,10,8,10,9,10,9,9,9,9,8,9,8,8,7,6,6,5,6,4,5,2,5,1,6,-1,6,-2,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-2,-7,-1,-11,-2,-14,-3,-15,-5,-16,-7,-17,-10,-16,-11,-15,-13,-13,-13,-11,-12,-8,-11,-6,-8,-5,-5,-5,-1,-4,3,-5,7,-6,11,-8,14,-10,16,-12,18,-14,18,-16,19,-17,19,-16,17
1002227994,-81,0,0,6,-3,2,-2,-2,0,-3,2,1,2,7,6,8,12,5,12,5,8,6,8,9,13,10,14,11,9,11,6,8,7,4,9,2,10,2,10,2,9,1,9,-3,12,-6,14,-7,12,-6,11,-7,10,-8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-14,3,-16,4,-15,4,-14,4,-18,4,-21,3,-19,1,-17,-1,-14,-4,-11,-5,-10,-1,-6,2,-1,3,4,4,6,6,7,7,8,11,7,16,5,19,2,22,1,21,0,17,-2,17,0,17,2,14,1
1002295910,-91,0,0,-8,-4,-8,-4,-7,-5,-7,-5,-8,-4,-7,-4,-7,-3,-8,-3,-7,-2,-7,0,-7,2,-7,4,-7,6,-7,6,-7,6,-7,7,-6,6,-7,5,-4,5,-4,4,-3,4,-3,4,-2,6,-2,7,-2,8,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-2,14,-2,13,-2,12,-2,12,-2,10,-2,10,-2,10,-2,11,-3,12,-5,13,-5,14,-6,14,-8,15,-9,15,-9,15,-10,14,-11,13,-12,13,-12,13,-13,12,-12,11,-11,10,-11,9,-11,8,-11,9,-12
1002313341,-77,0,0,3,4,5,1,6,-4,8,-8,9,-11,11,-15,12,-20,13,-21,14,-21,14,-20,13,-20,11,-20,10,-19,9,-18,6,-16,4,-12,-1,-9,-6,-6,-11,-6,-15,-7,-19,-7,-22,-8,-24,-8,-25,-10,-26,-14,-26,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,-8,-11,-9,-9,-10,-8,-12,-8,-12,-9,-12,-9,-13,-7,-14,-4,-12,-2,-9,-2,-6,-3,-3,-4,-2,-3,-1,-2,3,-2,6,-3,8,-3,10,-3,12,-4,12,-2,13,0,15,0,16,-1,16,-2,14,-2,10
1002431790,-82,0,0,4,-4,4,0,4,2,5,3,5,4,5,5,6,7,9,7,12,6,12,5,12,4,11,5,11,6,10,6,7,6,5,7,4,7,4,7,1,7,-2,8,-5,10,-7,12,-8,10,-9,8,-10,8,-10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,3,-15,4,-17,4,-16,6,-17,6,-17,3,-16,1,-15,1,-13,1,-11,0,-8,0,-3,2,1,0,3,0,5,-1,6,-5,7,-8,8,-11,10,-14,12,-15,9,-17,5,-18,6,-17,6,-15,3,-13,1,-12
1002488595,-82,0,0,-5,-2,-2,-4,0,-6,2,-7,4,-6,4,-7,4,-9,6,-10,7,-11,7,-11,6,-11,4,-11,5,-12,6,-11,5,-10,5,-7,6,-4,7,-3,8,-2,10,0,13,1,14,2,13,2,12,4,12,5,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,14,-2,13,-2,15,-4,16,-6,18,-7,18,-6,16,-5,14,-4,12,-1,10,-1,7,-2,4,-1,-1,0,-6,-1,-9,-4,-12,-7,-14,-8,-14,-9,-14,-12,-13,-15,-12,-15,-12,-15,-11,-15,-10,-14,-8,-12,-7
1002557585,-52,0,0,-3,20,-2,16,-1,15,2,12,4,10,5,8,7,7,9,6,10,5,11,4,13,3,13,2,14,2,14,2,14,1,14,1,12,1,12,1,10,1,9,0,7,-1,6,-2,5,-3,4,-5,4,-6,3,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,0,-6,3,-10,4,-13,4,-16,3,-18,2,-19,0,-19,-2,-19,-4,-17,-5,-15,-5,-12,-5,-9,-4,-6,-2,-3,1,-1,5,1,8,2,12,2,16,1,19,0,21,-1,22,-2,24,-3,24,-3,23
1002659982,-52,0,0,-20,2,-18,2,-15,3,-13,4,-10,5,-9,6,-7,8,-5,9,-4,11,-3,12,-2,13,-1,13,-1,14,0,14,0,14,0,13,0,13,0,11,0,10,0,9,1,7,2,5,3,5,4,4,5,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-3,-5,-5,-7,-8,-9,-11,-9,-13,-8,-16,-6,-18,-4,-18,-3,-19,-1,-17,0,-15,1,-12,0,-9,-1,-6,-3,-3,-6,1,-9,3,-12,4,-16,5,-18,6,-21,5,-23,4,-24,3,-24,2,-23,2
1002725474,-77,0,0,0,1,1,0,4,-4,6,-8,9,-10,10,-13,11,-15,12,-17,12,-17,13,-17,12,-17,11,-17,10,-15,8,-14,6,-13,2,-11,-2,-9,-6,-7,-9,-7,-12,-7,-16,-7,-19,-8,-21,-9,-22,-11,-23,-14,-22,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-6,-9,-9,-7,-9,-6,-10,-5,-12,-4,-12,-3,-11,-3,-8,-3,-7,-4,-8,-4,-8,-3,-6,-3,-4,-2,-1,-2,1,-3,3,-3,5,-2,7,-3,8,-3,10,-3,12,-2,13,-2,13,-2,13,-1,11,0,9
1002762391,-52,0,0,-10,-18,-10,-14,-8,-11,-9,-9,-9,-7,-11,-5,-11,-3,-12,-1,-12,1,-13,2,-14,3,-14,4,-14,5,-14,5,-14,5,-14,5,-13,5,-12,4,-11,4,-9,4,-8,4,-6,4,-5,5,-3,6,-3,6,-2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-3,2,-7,3,-10,5,-12,8,-13,10,-14,12,-13,14,-12,15,-10,15,-8,13,-6,11,-4,7,-4,4,-3,1,-4,-3,-5,-7,-7,-10,-9,-12,-12,-13,-14,-14,-17,-13,-18,-13,-20,-13,-21,-11,-20
1002825037,-77,0,0,4,0,2,-1,1,-5,2,-9,3,-13,2,-17,-1,-21,0,-23,1,-25,0,-24,-1,-23,-1,-23,-1,-21,-2,-18,-4,-15,-5,-12,-6,-8,-9,-5,-12,-3,-15,1,-19,5,-23,5,-26,4,-28,2,-29,-1,-30,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,1,-12,0,-15,-3,-15,-5,-14,-4,-12,-3,-11,-5,-12,-7,-11,-6,-8,-4,-7,-4,-4,-3,-3,-1,-3,1,0,2,2,3,3,5,3,7,5,9,7,11,7,13,7,14,7,13,6,13,6,12,6,8
1002919314,-91,0,0,-5,-1,-6,-1,-6,-2,-6,-3,-7,-3,-7,-3,-7,-3,-8,-3,-9,-3,-8,-2,-6,-2,-6,-2,-6,-1,-5,0,-5,1,-4,2,-4,3,-3,5,-3,5,-4,6,-3,7,-4,7,-5,5,-7,4,-8,3,-9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-9,10,-9,10,-8,10,-7,9,-8,8,-7,7,-7,7,-7,6,-7,5,-7,5,-7,5,-9,4,-10,3,-10,4,-11,4,-11,4,-12,3,-12,4,-12,4,-12,5,-11,4,-10,5,-8,4,-7,4,-5,4,-4
1002967193,-52,0,0,8,17,8,14,7,11,8,8,8,5,9,2,10,0,11,-2,11,-4,12,-5,13,-7,13,-7,13,-7,13,-8,13,-8,12,-8,11,-7,10,-7,8,-7,6,-7,5,-7,3,-7,2,-8,0,-8,0,-9,-1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,2,-4,5,-6,8,-8,10,-11,11,-14,11,-16,10,-17,8,-18,7,-17,5,-15,3,-13,2,-9,1,-5,1,-2,2,2,3,6,6,9,8,11,12,12,14,12,17,12,19,12,21,11,21,10,21
1003046203,-82,0,0,4,3,4,4,2,6,1,6,1,7,1,8,2,10,2,10,4,9,4,8,3,7,3,7,3,8,2,8,1,7,-1,7,-4,7,-6,8,-7,9,-7,11,-7,13,-8,13,-9,13,-8,11,-8,8,-8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-13,6,-14,6,-15,8,-16,9,-16,9,-15,7,-15,6,-15,5,-12,3,-6,1,-3,1,-2,2,0,5,3,7,7,8,10,10,10,12,8,13,8,14,8,15,7,15,5,16,4,16,3,13,2,10,1
1003090919,-91,0,0,-4,3,-4,3,-4,3,-4,4,-4,5,-4,4,-3,5,-4,6,-3,6,-3,5,-3,5,-1,5,0,3,1,3,1,3,2,2,3,2,3,1,4,2,6,2,6,2,7,2,7,3,7,3,7,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-10,-3,-10,-3,-9,-3,-9,-3,-10,-2,-10,-3,-10,-4,-10,-4,-9,-5,-8,-5,-8,-6,-8,-7,-7,-7,-7,-9,-7,-9,-6,-9,-7,-9,-7,-10,-7,-9,-7,-9,-6,-9,-5,-8,-4,-7,-4,-7,-3,-7,-2
1003171995,-52,0,0,19,-2,16,-3,13,-4,10,-5,7,-7,5,-8,2,-10,1,-11,-1,-13,-2,-14,-3,-15,-3,-16,-3,-16,-3,-16,-3,-15,-3,-15,-3,-13,-3,-12,-4,-9,-4,-8,-5,-6,-7,-5,-8,-4,-9,-3,-10,-3,-10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,2,4,4,6,7,7,10,7,13,6,15,5,17,3,18,1,18,0,17,-1,15,-2,12,-1,9,0,5,2,2,4,-1,7,-4,11,-6,14,-7,17,-8,20,-7,22,-6,24,-6,24,-4,23,-3
1003234654,-78,0,0,-1,-2,-2,1,-1,5,-2,10,-3,15,-4,18,-4,22,-5,24,-5,24,-5,23,-4,22,-3,21,-2,18,-1,16,1,13,3,8,5,5,8,0,11,-4,14,-7,17,-9,20,-12,23,-14,25,-13,27,-10,28,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1,5,2,5,3,6,3,7,2,8,2,9,1,8,0,7,-1,7,-1,5,-1,2,-2,0,-2,0,-3,-1,-3,-3,-2,-6,-2,-10,-2,-12,-2,-14,-3,-15,-3,-15,-2,-13,-1,-11,-1,-9
1003274392,-52,0,0,-20,4,-18,4,-14,4,-11,5,-8,6,-6,7,-3,9,-1,10,0,12,1,13,2,13,3,14,3,14,4,13,4,14,4,12,4,12,4,10,4,8,4,7,4,5,5,4,6,3,7,2,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-3,-5,-5,-8,-8,-9,-11,-9,-13,-9,-16,-8,-18,-6,-18,-4,-20,-3,-19,-1,-16,0,-14,0,-10,-1,-7,-3,-3,-5,1,-8,3,-11,6,-15,7,-18,8,-21,9,-23,8,-25,7,-25,6,-24,4
1003376790,-52,0,0,-21,-4,-19,-3,-15,-2,-13,0,-11,3,-9,4,-7,7,-6,8,-5,10,-4,12,-4,13,-3,13,-3,13,-2,13,-2,14,-2,13,-2,12,-2,11,-1,9,-1,8,0,7,2,6,3,5,4,4,5,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-1,-4,-4,-6,-5,-9,-6,-13,-5,-15,-4,-17,-3,-19,-1,-19,1,-20,2,-18,3,-16,3,-13,2,-10,0,-7,-2,-5,-5,-2,-9,1,-12,2,-16,2,-19,2,-22,2,-24,0,-26,-1,-26,-2,-25,-3
1003434890,-77,0,0,0,-3,-1,-1,0,3,1,7,1,10,1,11,1,13,2,14,1,14,1,14,2,13,2,12,2,11,3,9,3,6,4,4,4,1,4,-2,6,-5,6,-7,7,-10,8,-11,9,-11,11,-11,13,-12,15,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,4,2,5,3,4,5,4,5,3,4,2,4,2,5,1,4,0,3,-1,3,0,2,1,0,0,-2,-1,-3,-2,-5,-2,-6,-2,-7,-3,-8,-4,-8,-4,-9,-4,-9,-4,-9,-3,-8,-2,-7
1003479196,-52,0,0,15,-12,12,-12,9,-10,6,-10,3,-10,1,-10,-2,-10,-4,-10,-6,-11,-8,-11,-9,-11,-10,-11,-10,-11,-10,-11,-11,-10,-10,-10,-10,-9,-9,-8,-9,-7,-8,-6,-7,-4,-7,-2,-7,-1,-7,0,-7,1,-7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,2,1,6,2,9,4,11,6,13,8,13,11,13,13,11,14,10,16,8,16,6,14,4,12,3,9,2,5,3,1,3,-3,4,-7,6,-11,9,-13,11,-16,13,-17,16,-17,18,-17,19,-17,18,-15
1003581593,-52,0,0,-11,16,-9,13,-6,12,-3,10,0,9,2,8,5,8,7,8,9,8,10,7,11,7,12,7,12,6,12,6,12,6,11,5,11,4,10,3,9,2,8,1,7,0,7,-2,6,-3,6,-4,6,-5,5,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-2,-8,-1,-11,-1,-14,-2,-17,-4,-18,-6,-18,-8,-18,-10,-17,-12,-15,-12,-13,-11,-10,-10,-8,-8,-5,-5,-4,-1,-3,3,-3,8,-3,11,-5,15,-6,18,-9,20,-10,21,-12,22,-13,22,-13,20
1003634576,-90,0,0,-9,-4,-10,-3,-10,-3,-11,-3,-11,-2,-12,-1,-11,-2,-11,-2,-10,-1,-10,-1,-9,0,-8,0,-7,2,-7,2,-6,2,-5,3,-5,3,-5,3,-4,4,-4,3,-5,4,-5,4,-5,4,-6,4,-6,4,-7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-6,-7,-6,-7,-7,-7,-7,-6,-6,-5,-7,-5,-7,-6,-7,-6,-7,-7,-8,-7,-9,-7,-10,-7,-10,-7,-12,-8,-13,-8,-13,-7,-12,-7,-12,-6,-10,-7,-9,-7,-8,-7,-8,-6,-6,-6,-5,-6,-5,-5,-4
1003752495,-78,0,0,-1,-3,-2,-1,-3,1,-6,4,-8,7,-9,10,-11,11,-13,13,-13,13,-13,13,-12,14,-11,14,-9,12,-7,10,-5,7,-2,6,1,5,4,3,7,1,10,-1,14,-1,18,-1,20,0,21,3,22,5,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,7,-3,7,-3,8,-4,7,-4,7,-4,7,-4,7,-4,7,-3,6,-3,6,-2,5,-2,5,-1,4,0,2,1,0,2,-1,3,-2,4,-5,4,-7,5,-9,5,-10,6,-10,6,-10,5,-10,5,-10,5,-9
1003786400,-53,0,0,6,20,6,16,6,13,6,9,7,6,8,3,9,1,10,-1,11,-3,12,-5,13,-6,13,-7,13,-7,13,-7,13,-7,12,-7,11,-7,9,-6,8,-6,6,-6,4,-6,2,-7,1,-8,0,-8,-1,-9,-2,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-3,0,-4,4,-7,6,-10,8,-13,8,-16,8,-18,7,-19,5,-19,4,-19,2,-17,1,-14,-1,-10,-1,-6,0,-3,1,1,3,4,6,7,9,9,12,10,16,11,19,10,21,10,23,9,23,8,23
1003865428,-82,0,0,2,-4,3,-3,5,-1,7,1,8,0,8,1,10,2,12,2,12,0,11,-1,11,-1,11,-1,10,0,8,1,7,1,8,2,7,5,6,8,6,10,5,12,3,14,3,14,3,14,2,13,1,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-2,-12,-3,-14,-4,-16,-5,-16,-4,-15,-4,-14,-2,-13,-2,-11,-3,-8,-2,-5,0,-3,0,0,-1,4,-3,7,-5,8,-7,8,-9,9,-11,9,-13,8,-14,6,-15,4,-16,3,-15,1,-14,1,-12,1,-10
1003888802,-52,0,0,-21,0,-19,0,-16,1,-12,3,-10,4,-8,6,-5,8,-4,10,-3,12,-2,13,-1,14,-1,14,-1,15,0,15,0,14,0,14,0,13,0,11,1,9,1,8,2,6,3,5,4,4,5,3,6,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,-1,-3,-4,-6,-6,-9,-7,-12,-7,-14,-6,-17,-5,-18,-3,-19,-1,-20,0,-19,1,-16,2,-14,1,-10,0,-7,-2,-4,-5,-1,-8,2,-12,4,-16,5,-19,5,-22,5,-24,4,-26,3,-26,2,-25,0
1003991199,-52,0,0,-5,21,-4,17,-2,14,0,12,3,9,4,8,7,7,9,6,11,5,13,5,14,4,14,4,14,4,14,4,14,4,13,4,12,3,11,3,9,2,8,1,7,0,6,-2,6,-3,6,-5,5,-5,5,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-3,0,-6,3,-9,4,-12,5,-14,5,-17,4,-18,2,-19,0,-19,-1,-18,-2,-16,-3,-13,-4,-10,-3,-7,-2,-5,1,-1,4,1,7,2,11,2,15,2,18,1,21,-1,24,-2,25,-3,26,-4,24
1004070407,-83,0,0,-9,-1,-9,-2,-6,-5,-5,-7,-6,-9,-7,-11,-9,-11,-11,-11,-11,-11,-9,-10,-10,-11,-11,-10,-9,-9,-6,-9,-6,-10,-7,-11,-6,-12,-3,-12,-1,-14,1,-16,2,-18,3,-19,4,-19,5,-19,6,-18,8,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,11,-4,13,-4,15,-5,15,-4,15,-4,15,-5,13,-4,13,-3,12,-2,11,-2,8,-3,5,-3,0,-3,-4,-5,-6,-7,-7,-10,-9,-14,-10,-16,-7,-17,-4,-19,-2,-19,0,-18,2,-16,2,-15,3,-13,3
1004248931,-88,0,0,7,-5,7,-5,8,-5,8,-6,8,-6,8,-6,7,-6,6,-6,6,-5,4,-6,3,-6,1,-7,0,-7,-1,-7,-3,-7,-3,-8,-4,-9,-6,-9,-5,-9,-5,-9,-5,-9,-5,-8,-5,-8,-5,-8,-5,-8,-5,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,13,-3,12,-4,11,-3,10,-3,9,-3,9,-1,8,0,8,2,9,3,10,4,11,5,12,5,13,5,14,4,14,3,14,3,14,3,13,3,11,3,10,3,8,4,7,4,5,5,4,6,2,6,1
1004314978,-89,0,0,-1,11,-1,11,-1,10,-1,11,-1,10,-1,9,-1,8,0,6,0,5,0,4,1,3,2,3,3,1,4,0,5,-1,6,0,7,0,8,-1,9,-1,9,-2,8,-2,8,-3,8,-3,8,-4,7,-5,7,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-17,-1,-16,-1,-14,0,-13,0,-11,-1,-9,-2,-9,-4,-8,-5,-7,-7,-7,-10,-7,-11,-7,-12,-7,-13,-8,-14,-9,-14,-10,-15,-10,-14,-10,-14,-9,-12,-9,-11,-8,-10,-6,-9,-4,-7,-2,-6,0,-5,2
