esp_timestamp_us,rssi,i0,q0,i1,q1,i2,q2,i3,q3,i4,q4,i5,q5,i6,q6,i7,q7,i8,q8,i9,q9,i10,q10,i11,q11,i12,q12,i13,q13,i14,q14,i15,q15,i16,q16,i17,q17,i18,q18,i19,q19,i20,q20,i21,q21,i22,q22,i23,q23,i24,q24,i25,q25,i26,q26,i27,q27,i28,q28,i29,q29,i30,q30,i31,q31,i32,q32,i33,q33,i34,q34,i35,q35,i36,q36,i37,q37,i38,q38,i39,q39,i40,q40,i41,q41,i42,q42,i43,q43,i44,q44,i45,q45,i46,q46,i47,q47,i48,q48,i49,q49,i50,q50,i51,q51,i52,q52,i53,q53,i54,q54,i55,q55,i56,q56,i57,q57,i58,q58,i59,q59,i60,q60,i61,q61,i62,q62,i63,q63
1022399937,-87,0,0,-11,13,-11,14,-10,15,-10,15,-9,15,-8,15,-7,15,-6,14,-6,12,-6,11,-5,10,-6,7,-6,5,-6,4,-7,2,-8,0,-9,-2,-10,-4,-10,-5,-10,-6,-9,-8,-8,-8,-7,-9,-7,-10,-6,-11,-4,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-5,-6,-5,-3,-4,-2,-3,0,-2,2,-1,4,1,6,2,8,3,9,4,11,5,11,4,12,4,12,3,12,2,12,1,11,0,9,0,8,0,6,0,3,1,1,1,-1,3,-3,4,-4,5,-6,6
1022459409,-78,0,0,1,-3,-1,1,-4,4,-7,7,-10,10,-13,12,-14,13,-15,15,-15,16,-14,15,-13,14,-12,14,-9,13,-6,10,-2,7,2,4,6,1,10,-2,13,-6,17,-8,19,-10,22,-10,25,-10,27,-9,27,-7,27,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,-9,2,-12,2,-14,1,-14,1,-13,-1,-14,-2,-14,-2,-13,-2,-11,-2,-9,-1,-8,1,-5,0,-3,-1,-1,-1,0,-1,4,-1,6,-2,7,-4,8,-5,11,-5,11,-6,10,-5,10,-4,8,-4,7,-4
1022591315,-78,0,0,1,-1,1,2,0,5,-1,8,-2,11,-2,14,-2,15,-2,15,-2,16,-1,17,1,16,1,13,1,12,2,8,2,4,2,-1,2,-5,2,-8,3,-11,4,-14,4,-17,5,-20,7,-21,9,-21,9,-20,10,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-5,5,-6,5,-8,6,-10,6,-10,6,-10,5,-10,4,-9,3,-7,3,-6,2,-5,1,-2,1,1,-1,2,-1,2,-1,3,-3,4,-5,4,-6,5,-7,5,-9,5,-9,5,-10,4,-9,4,-8,3,-8
1022671195,-91,0,0,3,-17,3,-16,1,-14,0,-12,-1,-10,-2,-8,-4,-5,-5,-3,-6,0,-7,2,-8,4,-8,5,-8,6,-9,7,-9,7,-9,8,-8,8,-9,6,-9,6,-8,5,-8,3,-7,2,-6,2,-5,1,-4,0,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,6,4,6,5,6,7,5,8,5,9,4,10,4,12,3,14,4,15,4,15,4,15,4,13,4,12,3,10,3,8,2,6,0,4,-3,2,-6,1,-9,1,-11,1,-13,2,-14,2,-16,3,-17
1022690852,-78,0,0,1,2,-1,1,-5,-3,-9,-6,-12,-9,-14,-11,-17,-12,-19,-14,-20,-15,-20,-15,-18,-13,-16,-10,-14,-8,-13,-5,-10,-1,-7,2,-3,5,0,9,3,14,4,18,4,22,5,25,4,27,2,27,0,27,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-4,-10,-5,-11,-5,-12,-7,-12,-8,-12,-8,-11,-9,-10,-9,-10,-8,-9,-7,-7,-6,-5,-4,-5,-3,-3,0,0,2,1,3,1,5,3,6,5,8,7,9,8,9,9,9,9,9,9,9,9,7,7,5
1022793252,-78,0,0,0,-3,1,1,1,4,0,7,1,10,0,13,1,17,2,18,3,18,2,18,2,17,3,15,2,12,2,8,2,4,4,0,4,-4,4,-9,3,-13,3,-17,5,-21,6,-22,7,-22,9,-22,11,-22,13,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,7,-3,8,-6,8,-8,10,-7,11,-7,11,-8,10,-8,8,-7,8,-5,7,-4,5,-3,4,-1,3,0,1,1,0,1,-1,2,-3,3,-7,3,-9,3,-9,4,-9,3,-11,2,-11,1,-11,1,-11,1,-12
1022884862,-88,0,0,-17,-10,-16,-9,-14,-8,-12,-7,-11,-5,-9,-4,-8,-2,-6,0,-6,2,-5,4,-5,6,-5,8,-5,8,-6,9,-6,10,-6,10,-8,10,-9,9,-9,9,-9,8,-10,6,-7,5,-5,3,-4,1,-2,-1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,-12,0,-12,-1,-12,-1,-13,-1,-14,-1,-15,-2,-17,-3,-17,-3,-18,-2,-18,-2,-19,-1,-19,0,-18,-1,-16,-2,-14,-3,-12,-4,-11,-7,-9,-9,-9,-11,-8,-13,-7,-16,-7,-17,-7,-19,-7,-19,-7
1022885856,-89,0,0,-13,-17,-12,-16,-11,-14,-10,-13,-10,-10,-9,-8,-8,-5,-7,-2,-6,0,-5,3,-5,5,-5,7,-6,9,-6,10,-5,10,-5,11,-6,10,-6,10,-7,8,-7,7,-8,6,-6,5,-5,3,-4,2,-3,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-13,4,-13,4,-13,3,-13,2,-13,2,-14,2,-15,3,-16,3,-17,4,-18,5,-18,6,-17,5,-17,5,-15,5,-14,3,-12,1,-10,-2,-9,-5,-8,-7,-8,-9,-8,-11,-8,-13,-8,-15,-9,-15,-10,-16,-10
1023014362,-89,0,0,-15,8,-15,8,-14,8,-14,9,-13,9,-12,8,-12,9,-11,9,-10,8,-8,8,-6,7,-5,6,-3,4,-3,2,-1,1,1,-1,3,-2,4,-5,4,-6,6,-8,7,-8,8,-9,10,-9,11,-10,11,-10,12,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,3,-11,1,-8,1,-6,0,-3,-1,-1,-1,3,-1,4,0,7,0,9,1,10,2,11,2,13,2,13,2,13,2,12,1,11,1,10,0,9,1,7,0,4,0,0,1,-3,2,-6,2,-9,3,-12,4
1023088973,-87,0,0,-8,14,-8,14,-6,13,-5,11,-3,9,-1,8,2,6,4,4,7,3,9,3,12,2,14,1,16,1,16,2,15,1,16,2,16,2,15,3,13,3,12,3,10,3,8,4,6,4,4,4,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-8,-10,-8,-10,-8,-10,-8,-11,-7,-12,-7,-13,-8,-13,-8,-14,-8,-14,-8,-13,-8,-13,-8,-13,-7,-12,-8,-10,-6,-9,-4,-9,-2,-9,0,-9,3,-10,5,-10,8,-10,10,-10,13,-11,15,-11,16,-11,17
1023103843,-79,0,0,-2,-2,1,0,4,2,7,5,9,8,12,10,14,12,15,14,16,13,16,12,15,11,14,10,13,8,10,5,7,2,4,-3,1,-7,-2,-11,-6,-15,-8,-17,-9,-20,-9,-24,-9,-27,-8,-29,-6,-28,-4,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,7,6,9,5,10,4,11,4,12,5,12,4,12,3,11,3,10,2,8,3,6,3,4,2,2,2,-1,1,-3,0,-6,0,-7,-1,-8,-3,-10,-5,-11,-6,-11,-7,-11,-7,-10,-6,-10,-4,-10
1023206212,-78,0,0,-1,1,-2,-2,-3,-5,-4,-10,-5,-13,-5,-16,-4,-20,-5,-22,-5,-23,-5,-23,-6,-22,-6,-19,-7,-15,-7,-11,-7,-7,-7,-1,-6,4,-7,10,-7,15,-9,17,-11,21,-15,25,-18,25,-20,24,-22,22,-21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-6,-2,-8,-1,-11,-1,-13,-1,-15,-2,-15,-2,-15,-1,-15,0,-13,-1,-12,0,-11,-1,-8,-3,-6,-3,-3,-3,-1,-3,1,-3,4,-3,7,-3,9,-3,12,-2,12,-1,12,0,12,1,12,0,11,0,10
1023219141,-87,0,0,15,-11,14,-11,13,-11,12,-11,11,-11,10,-11,9,-11,7,-11,6,-9,5,-7,4,-6,3,-3,2,-1,1,1,1,3,0,5,0,8,0,8,0,10,-1,11,-1,12,-1,12,-2,13,-2,13,-2,14,-2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,1,2,-1,1,-3,-1,-6,-2,-8,-3,-10,-4,-11,-6,-12,-7,-13,-8,-13,-8,-13,-8,-13,-8,-13,-7,-12,-5,-10,-4,-9,-3,-8,-2,-6,-2,-3,-2,-1,-1,1,-1,3,-1,4,-2,6,-3
1023322349,-87,0,0,11,-10,11,-11,10,-11,10,-11,9,-12,8,-12,7,-10,6,-10,4,-8,3,-7,3,-5,2,-3,2,0,2,2,3,4,2,6,2,8,3,9,2,10,1,11,0,12,-1,12,-3,12,-4,12,-5,11,-6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,2,1,1,-1,1,-3,1,-6,0,-7,0,-9,-1,-11,-1,-13,-2,-14,-2,-14,-2,-14,-2,-14,-2,-13,-1,-12,-1,-11,-1,-9,0,-7,0,-4,-1,-2,-1,1,-3,3,-4,4,-5,6,-6,8,-8
1023397027,-88,0,0,-13,6,-12,5,-10,4,-9,3,-7,3,-6,3,-4,4,-3,3,-1,4,0,4,1,4,2,4,3,3,3,2,5,2,5,3,6,3,6,3,6,2,6,3,5,2,4,3,4,4,3,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-7,6,-7,5,-7,4,-7,5,-6,4,-7,4,-6,3,-7,3,-8,3,-8,3,-8,3,-7,2,-7,1,-8,0,-7,0,-7,-1,-5,-3,-4,-4,-4,-6,-3,-8,-2,-8,-1,-10,1,-11,2,-12,3,-12,3
1023448927,-54,0,0,-11,-18,-11,-14,-10,-10,-10,-7,-10,-3,-10,0,-10,3,-11,5,-11,8,-11,9,-10,11,-10,11,-9,12,-8,12,-8,12,-7,11,-5,10,-4,9,-2,8,-1,7,1,6,3,5,5,4,6,4,7,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,0,0,3,-3,7,-5,10,-7,14,-7,17,-6,19,-4,20,-2,21,0,20,1,17,2,13,3,10,3,5,2,1,0,-3,-2,-7,-5,-10,-8,-13,-12,-15,-15,-16,-19,-16,-20,-16,-22,-15,-23,-14,-22
1023510442,-79,0,0,1,1,-1,2,-3,5,-7,8,-11,13,-13,17,-15,18,-17,19,-17,20,-16,20,-16,20,-13,19,-10,15,-7,11,-4,8,1,3,7,-2,12,-4,18,-7,23,-11,27,-12,31,-12,34,-11,35,-10,36,-9,35,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,1,-12,2,-13,2,-15,0,-16,0,-18,0,-18,-1,-17,-1,-15,0,-12,1,-11,2,-10,1,-7,2,-4,3,-1,2,2,1,3,1,6,0,8,-2,10,-4,11,-5,12,-6,13,-7,12,-7,9,-6,8,-5
1023602279,-88,0,0,0,-12,0,-11,0,-11,-1,-10,-2,-8,-3,-8,-4,-7,-4,-4,-5,-1,-5,-2,-7,-1,-7,1,-9,1,-10,0,-10,1,-10,1,-11,-1,-11,-2,-10,-1,-9,-1,-7,-2,-6,-2,-6,-1,-5,-1,-5,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,4,-6,5,-7,5,-7,5,-8,5,-8,6,-9,6,-8,7,-9,8,-9,8,-9,8,-9,7,-9,7,-9,8,-8,7,-8,5,-8,4,-9,2,-9,1,-11,0,-12,-1,-13,-2,-13,-4,-14,-5,-15,-5,-16
1023652251,-53,0,0,18,-9,15,-8,11,-8,7,-9,4,-9,1,-10,-3,-10,-5,-11,-8,-12,-9,-12,-11,-12,-11,-12,-12,-11,-12,-10,-12,-10,-11,-8,-10,-7,-9,-5,-9,-3,-8,-2,-7,1,-7,2,-7,4,-6,6,-6,7,-5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-1,0,2,4,3,8,3,12,3,15,2,18,0,20,-2,20,-4,21,-5,19,-6,17,-6,13,-5,9,-3,5,-1,2,2,-2,5,-6,9,-9,13,-10,16,-12,20,-13,22,-12,24,-12,24,-11,23,-10
1023731894,-87,0,0,-16,-7,-17,-7,-18,-7,-19,-6,-19,-6,-18,-4,-18,-3,-16,-1,-15,0,-13,1,-11,1,-9,2,-7,2,-6,1,-4,0,-2,-2,-1,-4,0,-6,1,-7,3,-8,4,-10,6,-11,6,-11,7,-11,8,-11,8,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-3,6,-2,5,-1,5,1,5,2,3,4,2,6,1,7,0,9,-2,10,-3,12,-4,13,-4,15,-5,15,-4,15,-4,15,-4,14,-3,12,-3,11,-2,8,-2,6,-4,3,-5,0,-6,-3,-8,-5,-9,-7
1023817615,-78,0,0,-2,3,-2,0,-1,-4,0,-8,1,-11,1,-14,0,-17,0,-19,0,-19,-1,-19,-1,-18,-2,-16,-4,-13,-4,-10,-4,-6,-4,-2,-5,3,-5,8,-6,12,-8,14,-11,16,-12,20,-12,21,-13,20,-15,20,-18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-7,4,-8,6,-8,7,-9,9,-8,9,-8,9,-8,9,-8,8,-7,7,-6,6,-5,5,-4,2,-4,-1,-3,-2,-1,-4,0,-4,1,-6,3,-7,5,-7,6,-7,7,-6,8,-5,8,-5,7,-5,7,-5,6
1023881103,-53,0,0,-14,15,-12,13,-8,12,-5,11,-2,10,1,9,4,9,6,8,8,8,10,8,11,7,12,7,12,7,12,7,12,6,11,5,10,5,9,3,7,2,7,1,6,-1,4,-3,4,-5,4,-6,4,-7,4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,-1,-2,-5,-2,-9,-4,-12,-6,-14,-9,-15,-11,-14,-14,-13,-15,-12,-17,-11,-17,-8,-15,-6,-13,-4,-10,-3,-6,-3,-2,-3,3,-4,7,-5,11,-7,14,-10,17,-12,19,-14,20,-16,21,-17,20,-16,18
1023959457,-52,0,0,-17,8,-15,8,-12,7,-8,7,-5,8,-3,9,0,9,2,10,3,10,5,11,6,11,6,11,7,11,7,11,7,11,7,10,7,9,6,7,5,6,5,4,5,2,5,0,5,-1,6,-3,6,-4,6,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-11,-5,-5,-14,-9,-8,-5,-9,-9,-10,-11,-10,-13,-10,-16,-8,-17,-7,-18,-6,-17,-4,-16,-2,-13,-1,-10,-1,-6,-2,-2,-4,2,-6,5,-8,8,-11,11,-14,12,-17,13,-19,13,-21,13,-22,12,-21,10
1023977193,-52,0,0,-20,4,-17,4,-14,4,-10,6,-7,7,-5,8,-3,10,-1,10,1,12,3,12,4,13,4,13,5,13,5,13,5,12,5,11,5,11,4,9,4,7,5,5,4,3,5,1,6,0,6,-2,7,-3,8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,-2,-3,-5,-5,-8,-6,-11,-7,-14,-6,-17,-5,-19,-3,-19,-1,-20,0,-19,2,-17,2,-14,2,-10,1,-6,-2,-3,-4,1,-8,4,-11,6,-15,7,-18,8,-21,8,-23,8,-25,7,-26,6,-24,5
1024061859,-52,0,0,14,-15,11,-13,9,-12,5,-11,3,-10,-1,-11,-3,-11,-5,-11,-7,-11,-9,-10,-10,-10,-11,-10,-11,-10,-12,-10,-11,-9,-11,-9,-10,-8,-10,-7,-8,-6,-8,-4,-7,-2,-6,-1,-6,1,-6,3,-7,4,-7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,1,1,4,1,8,3,11,4,13,7,13,9,13,12,12,14,11,15,10,15,7,14,5,12,3,8,2,5,2,0,2,-4,3,-8,5,-12,8,-14,10,-17,13,-18,14,-18,16,-19,17,-19,17,-17
1024140997,-88,0,0,13,3,14,3,14,2,14,1,13,0,12,-1,12,-2,10,-3,8,-3,7,-2,5,-2,3,-1,2,0,1,2,0,4,-1,6,-2,8,-2,8,-2,9,-3,10,-3,10,-4,10,-5,10,-5,9,-6,8,-6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,10,-6,8,-6,6,-6,4,-5,2,-4,0,-3,-2,-2,-4,-2,-6,-1,-8,-1,-9,0,-10,1,-11,0,-11,-1,-11,-1,-11,-2,-10,-2,-10,-2,-8,-2,-6,-1,-5,-1,-3,0,-1,2,0,3,1,4,2
1024216046,-88,0,0,-13,5,-12,4,-11,4,-9,3,-8,3,-7,3,-5,4,-4,5,-3,6,-2,7,-1,7,0,8,1,8,1,9,2,9,1,7,1,7,1,7,0,6,0,5,0,5,-1,5,-2,5,-1,5,-2,6,-2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,-11,-1,-10,-1,-10,-2,-10,-2,-10,-3,-11,-3,-11,-4,-12,-5,-12,-5,-12,-5,-13,-6,-12,-5,-12,-5,-11,-4,-10,-3,-10,-2,-9,0,-9,1,-9,2,-9,3,-9,4,-10,5,-10,6,-11,6,-12,6
1024266660,-52,0,0,9,-19,6,-17,4,-15,1,-13,-1,-12,-3,-10,-6,-9,-8,-8,-10,-8,-11,-7,-13,-7,-13,-6,-14,-6,-14,-5,-14,-5,-13,-5,-12,-5,-11,-4,-9,-3,-8,-2,-7,0,-6,1,-5,3,-5,4,-4,6,-4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,1,1,5,-1,9,-1,12,0,15,1,17,3,17,6,17,7,16,9,15,10,12,10,9,9,6,6,4,3,3,-1,1,-5,1,-9,1,-13,2,-17,3,-20,5,-22,7,-23,9,-25,10,-24,10,-23
1024329582,-77,0,0,-1,2,-2,-1,-2,-5,-2,-9,-2,-13,-2,-15,-3,-17,-4,-18,-5,-19,-5,-19,-6,-18,-6,-17,-5,-15,-6,-12,-5,-7,-5,-2,-5,2,-4,6,-4,11,-4,17,-4,21,-6,23,-7,24,-9,24,-11,23,-12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,0,-8,2,-11,4,-12,5,-13,6,-13,7,-12,8,-11,7,-10,5,-9,4,-8,2,-7,0,-5,-1,-3,-1,0,-2,2,-4,3,-5,4,-6,6,-6,9,-5,9,-4,10,-3,11,-2,10,-1,9,-2,9
1024421847,-89,0,0,15,4,14,4,13,3,12,2,11,1,10,0,9,-1,8,-3,7,-5,6,-7,6,-9,5,-10,6,-11,6,-12,6,-12,6,-12,7,-11,7,-10,6,-9,6,-7,6,-5,5,-4,4,-3,4,-2,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,5,10,5,11,4,11,4,12,3,12,3,13,2,13,3,14,3,14,2,14,1,14,1,13,2,12,2,10,3,10,4,8,5,7,7,5,9,4,10,4,12,4,14,3,15,3,16,2,18,2
1024471459,-52,0,0,-6,-20,-6,-18,-6,-15,-7,-12,-8,-9,-9,-6,-10,-4,-11,-2,-12,0,-13,1,-14,3,-14,3,-14,4,-14,4,-14,4,-13,4,-12,4,-11,4,-9,4,-8,4,-6,4,-4,4,-3,5,-1,6,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,-1,3,-4,6,-7,9,-9,11,-10,14,-9,16,-8,17,-7,18,-5,17,-4,16,-2,13,-1,9,-1,6,-1,2,-3,-2,-5,-5,-8,-7,-11,-9,-14,-10,-17,-11,-20,-10,-22,-10,-24,-9,-24,-7,-24
